cluster,gene,logfoldchanges,pvals_adj,scores
3,axo10.C2,1.9435793,1.1392636870466291e-128,24.281036
3,axo21.D1B,2.4243813,1.5364915516339084e-128,24.267508
3,axo16.B6B,2.2327538,2.544161656346242e-128,24.24556
3,axo11.D5B,2.248488,3.7352367762415114e-128,24.228582
3,axo16.B1B,2.1800802,1.2320196480167345e-127,24.178226
3,axo10.A8B,2.2890146,1.2848660218188916e-127,24.175392
3,axo10.B2,2.0923243,1.6225817239477368e-127,24.16468
3,axo21.B12A,2.2966082,2.634175944721363e-127,24.143608
3,axo21.H4B,2.4225447,2.638265070915761e-127,24.142523
3,axo10.D1B,1.7847103,3.164236889650479e-127,24.134007
3,axo21.D12B,2.3314898,3.82272914805671e-127,24.125212
3,axo21.A6B,2.320687,4.3927339633436104e-127,24.11851
3,axo10.H4,2.1470368,7.497270722662347e-127,24.09544
3,axo21.A5A,2.3536055,1.1577393119429612e-126,24.07652
3,axo11.C8B,1.9783348,2.998128118830024e-126,24.036142
3,axo16.A12B,2.308016,1.0768284179908959e-125,23.982103
3,axo21.H11B,2.4308178,1.2120954894530211e-125,23.976318
3,axo13.D8B,2.2139523,1.1596255135480555e-124,23.881262
3,axo21.B1B,2.3408287,2.3497274460512654e-124,23.850895
3,axo13.F5B,2.344968,5.551442863745328e-124,23.81407
3,axo29.B7A,2.1121957,1.2165699701719365e-123,23.780361
3,axo21.H2A,2.2625666,1.3363049838420109e-123,23.775635
3,axo10.G8B,2.3818185,1.7382421098832302e-123,23.76382
3,axo21.F8A,2.2132843,2.564559260779873e-123,23.746721
3,axo16.B10B,2.3320282,2.9947196320295514e-123,23.739458
3,axo10.C2B,2.2123451,3.5945691583357754e-123,23.731047
3,axo8.G10A,2.0081997,9.313023532901835e-123,23.689697
3,axo21.B4B,2.3690956,9.313023532901835e-123,23.68954
3,axo10.G3,2.0675702,1.3823336541705823e-122,23.672195
3,axo21.A1A,2.1811588,2.6052659517188697e-122,23.64477
3,axo21.D8A,2.3448575,2.683538774011791e-122,23.642843
3,axo21.F4A,2.2512825,2.9058488747123365e-122,23.638819
3,axo11.D11B,2.17484,5.627429998916235e-122,23.610237
3,axo21.E4B,2.2313948,1.099350417156937e-121,23.58126
3,axo21.F3B,2.2191935,1.929397523836501e-121,23.5568
3,axo16.A11B,2.3007386,3.4150524478793482e-121,23.531965
3,axo16.H12B,2.36377,4.819423887605798e-121,23.51673
3,axo21.F8B,2.3385265,9.949444499607126e-121,23.48533
3,axo21.E6B,2.2772524,1.1539329345168182e-120,23.478426
3,axo10.C10,1.9221218,1.3005094411992167e-120,23.472246
3,axo21.C4A,2.2296524,1.3005094411992167e-120,23.472158
3,axo10.A11,2.2133706,2.540438562579711e-120,23.443089
3,axo13.C4B,2.2736905,6.446452445914664e-119,23.304415
3,axo21.C1A,2.2943509,1.999948971245185e-118,23.255304
3,axo10.E3,1.8335476,2.826135771884767e-118,23.239708
3,axo16.D3B,2.2422576,2.826135771884767e-118,23.239342
3,axo11.B3B,2.105256,8.10728591911649e-118,23.193485
3,axo16.B2B,2.2652857,1.2535737596885672e-117,23.17418
3,axo21.A9B,2.2503202,2.2166108046704475e-117,23.14908
3,axo21.C4B,2.168779,3.602192590573735e-117,23.127605
3,axo10.C3,2.0179183,3.8158769480067214e-117,23.124596
3,axo21.G8B,2.2866654,4.137302378109165e-117,23.120586
3,axo16.A6B,2.2298179,4.277942862806883e-117,23.118267
3,axo12.G1,2.177447,4.277942862806883e-117,23.118128
3,axo11.E5B,2.20115,1.2345254597661923e-116,23.071825
3,axo16.H5B,2.306208,1.2354001480962095e-116,23.0713
3,axo21.F6B,2.2672384,1.461831794208103e-116,23.063528
3,axo10.H3,2.2377613,1.7166420800845914e-116,23.05609
3,axo21.C1B,2.162936,3.1491428582918686e-116,23.02933
3,axo8.C5A,2.26361,3.2236862103459054e-116,23.027842
3,axo10.H5,1.8796542,8.160778684166645e-116,22.987078
3,axo11.F7B,2.1833663,1.192565318307464e-115,22.970135
3,axo12.C1,2.133702,2.3614724334503312e-115,22.93997
3,axo11.C3B,2.1685383,2.8648697440509817e-115,22.931105
3,axo21.D2B,2.2411923,2.9659420383769684e-115,22.929144
3,axo10.B3B,1.9624331,3.3346956761463814e-115,22.923595
3,axo21.C8A,2.1882234,4.847110776330599e-115,22.906864
3,axo21.C11B,2.1663046,5.703215773754099e-115,22.899338
3,axo10.G7B,2.1993835,7.013774300833321e-115,22.889887
3,axo21.B9B,2.2160387,8.23494693154795e-115,22.882456
3,axo10.B8,1.9731405,9.618844526269654e-115,22.875254
3,axo15.A6B,2.226311,1.725341084390597e-114,22.849325
3,axo13.C7B,2.1709702,2.8436168037927766e-114,22.82707
3,axo11.C6B,2.038792,4.246686856239445e-114,22.809113
3,axo16.D5B,2.3172581,6.674693529524172e-114,22.788906
3,axo21.G1A,2.0201418,7.587081570885913e-114,22.782597
3,axo21.A2A,2.2359018,7.587081570885913e-114,22.782482
3,axo21.A4B,1.9110576,1.4193103323295307e-113,22.754627
3,axo10.E1B,2.249443,1.810576398763203e-113,22.743547
3,axo12.D7,2.1923506,2.0329685271847865e-113,22.73807
3,axo8.C10B,2.1979306,2.284156007813739e-113,22.732565
3,axo16.A7B,2.198682,3.1897319576630656e-113,22.717207
3,axo21.G4B,2.2168992,3.1897319576630656e-113,22.717129
3,axo21.E8A,2.2049508,4.0876377147192344e-113,22.705849
3,axo10.E3B,2.2406926,8.047695627003122e-113,22.675674
3,axo8.A1B,1.9085077,8.188425907313099e-113,22.674536
3,axo21.B3B,2.271886,1.1124052749403945e-112,22.660673
3,axo10.A6B,2.1357014,5.157707396757915e-112,22.592642
3,axo16.D6B,2.1239693,5.76629425956111e-112,22.587347
3,axo21.C12B,2.2005296,7.64054825088912e-112,22.574545
3,axo29.A3B,2.2248685,8.646184662303421e-112,22.568716
3,axo11.B6B,2.2103412,1.1315694492583877e-111,22.556456
3,axo8.F12A,2.086597,2.1994077569989784e-111,22.526674
3,axo10.C8B,2.1577559,2.270768049448551e-111,22.524906
3,axo16.C10B,2.1406815,3.216984742197638e-111,22.509033
3,axo21.D11B,2.2075622,3.216984742197638e-111,22.50877
3,axo12.B7,2.1454942,5.207472972134172e-111,22.487059
3,axo8.C6B,2.049879,7.471963113324397e-111,22.470684
3,axo21.A4A,2.069433,8.533170449967811e-111,22.464445
3,axo21.A7B,2.0919335,2.2299679142970335e-110,22.421389
3,axo8.F3B,2.1003025,2.236822845866602e-110,22.420916
3,axo29.A9A,2.02396,2.832314361262489e-110,22.410072
3,axo16.F4B,2.146243,3.975597650996064e-110,22.394636
3,axo16.F8B,2.127155,6.23959181693314e-110,22.37421
3,axo12.F5,2.0867887,7.077929774728085e-110,22.36826
3,axo12.G9,2.086149,8.399433559152235e-110,22.360296
3,axo21.C7A,2.1057427,1.1705176344606693e-109,22.345156
3,axo29.E1A,1.8956524,1.8895908296781559e-109,22.323437
3,axo16.H10B,2.2432413,3.412631872284921e-109,22.296675
3,axo10.A2,2.0884,3.533380305603268e-109,22.294802
3,axo21.D11A,2.187678,3.5521521887411726e-109,22.29425
3,axo21.E9B,2.3220522,3.7361540730122994e-109,22.291677
3,axo12.G10,2.1748352,3.756361618016674e-109,22.291126
3,axo29.A1A,1.7844375,4.1071856455444804e-109,22.286821
3,axo21.D4A,2.1196265,4.1160818436781573e-109,22.286419
3,axo15.F12,2.184621,4.1665063572912386e-109,22.28557
3,axo10.B5,1.8286676,6.790209867456163e-109,22.263386
3,axo16.B12B,2.2042773,1.613627068326519e-108,22.224249
3,axo16.D7B,2.1278942,1.89241102482637e-108,22.216793
3,axo15.B8,2.1815753,2.0474057072622212e-108,22.21296
3,axo16.B3B,2.1909277,3.3993656635868437e-108,22.189875
3,axo11.B10B,2.0904324,4.104183301148142e-108,22.181107
3,axo21.H12A,2.2562501,4.115953083366505e-108,22.180685
3,axo16.A1B,2.0246103,6.724277354465314e-108,22.1583
3,axo15.C12,2.1869285,9.828338623060912e-108,22.140911
3,axo10.D6B,2.1235955,1.0394119742235796e-107,22.138102
3,axo8.E6A,2.119394,1.7471095750131854e-107,22.114395
3,axo21.H8A,2.0926418,1.961393785456083e-107,22.10889
3,axo8.A1A,2.0730948,2.0731579434978852e-107,22.106108
3,axo21.D5A,2.203224,2.4773713346515074e-107,22.097786
3,axo10.G5,1.9548454,2.528410874089593e-107,22.096586
3,axo21.B1A,2.1891398,2.5721092015043472e-107,22.095535
3,axo4.H8,1.9260508,3.261979352429495e-107,22.084526
3,axo4.H12,2.0252223,5.541405884334538e-107,22.060295
3,axo21.A3A,2.1778932,6.49249700893823e-107,22.052856
3,axo16.D8B,2.1296012,6.565889650641278e-107,22.052078
3,axo21.A10A,2.1739,7.712252769088161e-107,22.044525
3,axo21.B8B,2.2867324,9.039329752790251e-107,22.03707
3,axo21.C2B,2.0816922,1.2559817991222767e-106,22.021904
3,axo12.D3,2.3424032,1.3662501448329565e-106,22.017824
3,axo16.E12B,2.0767758,2.2202164877092954e-106,21.995544
3,axo21.H1B,2.1836083,5.197956563283445e-106,21.956654
3,axo21.E6A,2.1334457,5.862847879309231e-106,21.950922
3,axo21.C8B,1.9038457,6.981554778506329e-106,21.942722
3,axo21.F4B,2.134918,7.247864004721551e-106,21.940762
3,axo21.C3B,2.2770894,1.0791569349845896e-105,21.922392
3,axo4.B5,2.1424549,1.207328612570366e-105,21.917028
3,axo16.H2B,2.0358114,1.2147801421123505e-105,21.916494
3,axo16.D1B,2.043642,1.4572748041943735e-105,21.907953
3,axo21.F5B,2.111267,2.145145697155385e-105,21.890083
3,axo21.F1A,2.0247116,2.3910698544945527e-105,21.884884
3,axo10.H2,2.0768673,2.761495523434448e-105,21.878067
3,axo21.G5A,2.24995,5.038972600080385e-105,21.85037
3,axo10.B11,1.8756821,6.40829207016953e-105,21.839142
3,axo21.B5B,2.1203067,8.075942733180885e-105,21.828325
3,axo10.G2B,2.077509,1.4049287637174284e-104,21.802753
3,axo21.F6A,2.0389903,2.3420521286180248e-104,21.779108
3,axo21.F9B,2.2771413,2.6553161678089813e-104,21.773113
3,axo29.C4B,2.31826,3.074336760316927e-104,21.766157
3,axo10.B4,1.9293073,3.774858401307725e-104,21.756504
3,axo10.D7,2.0430348,4.1604159096515527e-104,21.751804
3,axo11.C4B,2.1101966,9.156585863436048e-104,21.715347
3,axo16.C6B,2.1680505,1.275478190919139e-103,21.699875
3,axo10.H7,2.013667,1.8677658130923388e-103,21.682093
3,axo11.D8B,1.8043044,2.90458002684576e-103,21.661528
3,axo13.G3B,2.103447,3.3692642390774184e-103,21.654455
3,axo21.G6B,2.0756967,3.437427968179685e-103,21.653301
3,axo21.D5B,2.213887,3.9376834528524025e-103,21.646807
3,axo21.B6B,2.3446095,4.05890729355546e-103,21.64518
3,axo12.C6,2.1422222,4.693921273499568e-103,21.638248
3,axo21.G12B,2.203612,4.97829042762763e-103,21.635307
3,axo10.A10B,2.268528,6.227293240184106e-103,21.624754
3,axo21.B2A,1.9243976,7.806716966248567e-103,21.614096
3,axo15.C1,1.9616628,1.302091548438197e-102,21.590239
3,axo16.B3,2.0557668,1.743228993729142e-102,21.576527
3,axo16.H12,2.093469,4.2422794775104894e-102,21.535133
3,axo21.E11A,2.181354,4.3228372137624465e-102,21.534039
3,axo8.F11A,2.0672247,6.689045211380431e-102,21.513578
3,axo21.D7A,2.0141387,1.068729472483759e-101,21.491613
3,axo16.A8B,2.1047254,1.1439548772109706e-101,21.488235
3,axo21.D8B,1.9048626,1.359459546051149e-101,21.48
3,axo15.A7B,2.1923099,1.864714174039318e-101,21.465096
3,axo8.D12B,2.0742376,2.7333254433265586e-101,21.447096
3,axo21.E5B,2.1328902,3.025692857890538e-101,21.44215
3,axo16.G8B,2.1296573,3.048788730169779e-101,21.441582
3,axo8.D4A,1.9781594,5.848310233177712e-101,21.411032
3,axo21.B5A,2.2710905,7.717848707109528e-101,21.397886
3,axo15.B12,1.9509631,9.280543435419358e-101,21.389074
3,axo21.C3A,2.0609198,9.64042839326561e-101,21.387087
3,axo13.D10B,2.0927289,1.668404616040255e-100,21.36127
3,axo2.D10,2.0558393,1.68600338119286e-100,21.36057
3,axo16.E2B,2.1259315,2.417367015394414e-100,21.343525
3,axo16.H3B,1.8451883,2.735310906822066e-100,21.337538
3,axo12.B4,1.8664966,3.681025026618105e-100,21.32344
3,axo13.G12B,2.0892868,6.413193854966946e-100,21.29724
3,axo16.A5B,2.0810454,8.298997062084016e-100,21.284952
3,axo21.F5A,1.9140879,1.3815199660442866e-99,21.260843
3,axo16.D4B,2.0470867,1.7338807892626754e-99,21.249973
3,axo13.G8B,2.0500526,1.9102104063602197e-99,21.245222
3,axo16.G3B,2.0223725,2.163291853776208e-99,21.239174
3,axo13.G6B,2.0703857,2.5632645121930454e-99,21.231
3,axo10.D2B,1.89271,2.8774403432790575e-99,21.225365
3,axo21.H6B,2.0695374,3.736717689507321e-99,21.212877
3,axo21.C6B,2.061715,7.104768124213457e-99,21.18243
3,axo13.H6B,2.0407362,8.388565627256668e-99,21.174406
3,axo14.D11A,2.055381,8.992414590197761e-99,21.170933
3,axo21.E12B,1.903589,2.3597874425272377e-98,21.125216
3,axo2.D4,2.0913503,3.010340063921374e-98,21.113516
3,axo21.B8A,2.059513,3.2746737540727465e-98,21.10934
3,axo10.B6B,2.0677495,7.297104740411995e-98,21.071238
3,axo21.H8B,2.00551,7.408100639334728e-98,21.070328
3,axo16.C11,2.047962,1.603401787359823e-97,21.033537
3,axo21.H4A,2.1068792,1.6098720740639228e-97,21.033152
3,axo10.F3,2.0574799,1.6253655411408224e-97,21.032505
3,axo12.C3,1.8364898,3.7498595593587697e-97,20.992617
3,axo7.G5B,1.9239781,4.450123297335383e-97,20.984285
3,axo21.D2A,2.0358775,5.278934412683409e-97,20.975971
3,axo15.D11B,2.050134,6.582958062425045e-97,20.965279
3,axo21.H3A,2.0751593,7.145932431016637e-97,20.961182
3,axo15.F2,1.9034997,1.0381631866402936e-96,20.943207
3,axo13.H12B,2.0844004,1.4899029579871743e-96,20.9258
3,axo15.E12B,2.1044714,2.1833860634627212e-96,20.907345
3,axo21.C6A,2.176701,2.1833860634627212e-96,20.907196
3,axo4.H6,2.0575705,2.786604516449413e-96,20.895365
3,axo12.E10,1.9386843,3.379477146722245e-96,20.885965
3,axo16.D12B,1.969821,3.4456159814702626e-96,20.884853
3,axo21.C2A,1.8952224,6.387500764052747e-96,20.855162
3,axo13.H11B,2.0466092,8.580326070765606e-96,20.840853
3,axo21.B12B,2.2425177,1.0756786221116846e-95,20.829844
3,axo21.F2B,2.1744885,1.2066765481713374e-95,20.824156
3,axo13.D4B,1.902899,1.6486227593260782e-95,20.809015
3,axo11.D7B,1.9891955,2.0126028778428718e-95,20.799267
3,axo29.G8A,1.9910144,2.7962758185147586e-95,20.783304
3,axo7.H7B,1.9504808,3.386857584587028e-95,20.773924
3,axo4.H10,2.0329058,4.662095399900843e-95,20.75839
3,axo2.B7,2.002846,4.786354563138138e-95,20.756947
3,axo2.C3,1.8266487,4.9381979051822675e-95,20.755266
3,axo15.B10B,2.0346224,6.127529047225976e-95,20.74471
3,axo29.C9A,1.6739424,7.240870387641979e-95,20.736504
3,axo9.E6A,1.8940504,7.272217544053245e-95,20.736118
3,axo16.G5,1.9552425,7.866369347594304e-95,20.732162
3,axo13.F9B,2.0201495,9.094501565044797e-95,20.725004
3,axo21.G3B,1.8535115,9.812368258228195e-95,20.72117
3,axo8.E4A,1.899988,1.0579191219699647e-94,20.717373
3,axo8.F2B,1.9415077,1.2352860145757872e-94,20.709732
3,axo12.B1,2.043397,1.281258962569697e-94,20.707798
3,axo21.G5B,2.0145912,1.9086513972960586e-94,20.688416
3,axo16.C5B,1.9918032,2.0557954997564492e-94,20.68466
3,axo16.E4B,1.9159949,2.4126445865563075e-94,20.676767
3,axo8.A12B,1.7150843,2.6279758659604037e-94,20.67247
3,axo21.G10A,2.0866997,2.669025558011836e-94,20.67155
3,axo21.B11B,1.7249789,2.7270160186766386e-94,20.670343
3,axo3.H10,2.0203762,3.1546812604901963e-94,20.663141
3,axo10.G9,1.7476729,3.872702927308344e-94,20.653069
3,axo2.A1,1.8860828,4.1976008921047245e-94,20.649008
3,axo10.D2,1.7648233,4.907470386675623e-94,20.641289
3,axo7.B1B,1.9298964,5.656691166472307e-94,20.634253
3,axo21.F12B,1.7980864,5.973303875704284e-94,20.631453
3,axo29.G10A,1.9592813,6.523561340785626e-94,20.627026
3,axo21.E2A,1.8839438,6.599587874993285e-94,20.626299
3,axo21.E7B,2.062409,8.501549368452859e-94,20.61388
3,axo8.A5B,1.8795402,9.486204964380192e-94,20.60841
3,axo11.B4B,1.9795932,1.022741231387851e-93,20.604605
3,axo10.D6,1.8214494,1.0440840292801809e-93,20.60344
3,axo7.F6B,1.9105842,1.2028418715867503e-93,20.596422
3,axo8.E10B,1.8881484,1.6602106082593775e-93,20.580643
3,axo16.G4,1.9472303,2.795162968260285e-93,20.555212
3,axo10.H8,1.7482193,3.1418115992348312e-93,20.549376
3,axo16.G6B,1.9281144,5.4980869241086324e-93,20.522028
3,axo11.A5B,1.7931648,6.48302136393685e-93,20.513853
3,axo15.B7B,2.0137668,6.851991381330394e-93,20.511002
3,axo3.A5,2.0677123,8.400434181512846e-93,20.500929
3,axo10.G11,1.7061846,1.0550803482909422e-92,20.489674
3,axo29.A2A,1.9761076,1.0867959456177067e-92,20.488073
3,axo8.H4B,2.0916462,1.1482016089594497e-92,20.485237
3,axo10.A4,2.032978,1.5451346422742945e-92,20.470613
3,axo12.G7,1.6074902,2.896948128724825e-92,20.4398
3,axo2.A12,1.9928609,1.2547807961914508e-91,20.36797
3,axo8.C4B,1.9983436,1.3754532905636877e-91,20.363316
3,axo16.G1B,1.9866183,1.6130012943638993e-91,20.35535
3,axo29.B2A,1.9050511,1.6618465424011554e-91,20.353731
3,axo15.A2,2.1972778,2.2586400045275139e-91,20.338531
3,axo13.H3B,1.9725242,2.480921436178395e-91,20.33377
3,axo13.C8B,1.9212478,3.0796096063229746e-91,20.323006
3,axo10.B10,1.6957722,3.295614761939934e-91,20.319523
3,axo9.A3A,1.804909,5.53860660628832e-91,20.293865
3,axo11.C2B,1.699427,6.502434321919187e-91,20.285822
3,axo16.D10B,1.9181371,6.530743456285196e-91,20.285456
3,axo13.F4B,1.9496098,7.263246344718101e-91,20.280073
3,axo16.D4,1.9537665,9.302742256398247e-91,20.267742
3,axo29.E1B,1.9563546,1.048607722213755e-90,20.261696
3,axo15.A2B,2.1064656,1.0847411591848182e-90,20.259874
3,axo21.E10A,1.782108,1.4081554484657044e-90,20.24687
3,axo16.H10,2.0141737,1.5418434861970833e-90,20.24225
3,axo12.B3,1.9185932,1.5688401895425982e-90,20.241243
3,axo11.E11B,2.132236,1.6065593163191347e-90,20.239922
3,axo16.B9B,1.835885,1.8245900295431216e-90,20.2335
3,axo16.D11B,1.8065063,1.8741198270423561e-90,20.232029
3,axo21.G11A,2.0250971,2.062953373630711e-90,20.227146
3,axo12.D9,2.039381,3.9439335885744565e-90,20.195011
3,axo16.C1,1.9586114,3.960053457029221e-90,20.19466
3,axo8.E9B,1.9206625,4.321491130975643e-90,20.190197
3,axo8.F10A,2.0679169,5.269565022983336e-90,20.180248
3,axo29.D3B,1.901203,5.95850097468565e-90,20.174025
3,axo3.D2,1.9575706,9.901095299010098e-90,20.148752
3,axo15.C8B,1.9677817,1.274122222668115e-89,20.136114
3,axo13.D2B,1.8395708,1.443143353401924e-89,20.129797
3,axo6.E12B,2.0868826,1.5295519501334315e-89,20.126768
3,axo10.A4B,2.0727537,2.4498364123357894e-89,20.103262
3,axo4.F1,1.8532076,2.633243002515109e-89,20.099535
3,axo7.C5B,1.6977522,3.1806876624185485e-89,20.090014
3,axo12.C4,1.7721051,3.334801781951722e-89,20.087519
3,axo3.D7,1.7446448,3.861660964751051e-89,20.08009
3,axo21.H5A,2.0352159,4.994349721480615e-89,20.067163
3,axo29.B6A,1.9133193,6.810647872400126e-89,20.051596
3,axo10.F9,1.6347517,8.064226913305086e-89,20.043045
3,axo16.E5B,1.8546157,1.0239684219151337e-88,20.031012
3,axo13.B2B,1.9227625,1.639379230191748e-88,20.00742
3,axo13.A11B,1.8908572,2.7397845594973105e-88,19.981655
3,axo13.B3B,1.950927,3.396934497275825e-88,19.970778
3,axo8.B11B,2.06763,3.5801244098216383e-88,19.968012
3,axo21.D1A,1.835367,4.1113021646154095e-88,19.960958
3,axo10.B9,1.8085092,7.607535389257938e-88,19.93004
3,axo15.E10B,1.841545,1.1170272788609093e-87,19.910666
3,axo16.G11B,1.8708861,1.1335264801612905e-87,19.90979
3,axo15.G12B,2.0818162,2.0031147433701303e-87,19.881104
3,axo14.C5A,1.8585689,3.458951215574611e-87,19.853537
3,axo15.F10B,2.0187569,3.956719516099217e-87,19.846642
3,axo21.D3A,2.0861924,4.031876232756213e-87,19.845556
3,axo10.H1,1.8945204,6.620408210274209e-87,19.820475
3,axo8.C2B,1.9896507,6.988440156849082e-87,19.817614
3,axo16.E1,1.9374354,8.177878071098687e-87,19.809563
3,axo8.H11B,2.0076,1.0917731071908565e-86,19.794868
3,axo16.E9B,1.8527195,1.4494307217250304e-86,19.780447
3,axo12.D6,2.0612118,1.6248141988937193e-86,19.774548
3,axo21.A12B,1.6649835,1.723626965246896e-86,19.771433
3,axo21.E4A,1.8309284,1.9174283254844824e-86,19.76592
3,axo21.G8A,2.019523,2.075335405465331e-86,19.76179
3,axo13.F6B,1.9230294,2.33758479226029e-86,19.755646
3,axo29.A4A,1.6442266,2.4143666707157197e-86,19.753878
3,axo21.G2B,1.9847909,3.0052349035900273e-86,19.742685
3,axo9.D10A,1.7500485,3.83600273167197e-86,19.730215
3,axo15.F4,1.9264388,4.5036909780934395e-86,19.72183
3,axo8.G11B,1.7883617,1.432611548435011e-85,19.663084
3,axo8.A4B,1.7340767,1.816833621551139e-85,19.650894
3,axo29.H3B,1.8597803,1.826468128379399e-85,19.650492
3,axo16.C11B,1.8252243,1.8555783559397327e-85,19.649555
3,axo4.H9,1.9256561,1.868661971593743e-85,19.649065
3,axo21.B7A,2.0329988,2.0116710289199626e-85,19.645187
3,axo21.B6A,2.099073,2.774390458492054e-85,19.628727
3,axo15.C3B,1.757021,3.1884475954560337e-85,19.621525
3,axo21.D10B,2.0319896,3.607819386380461e-85,19.61511
3,axo21.H10A,2.0097723,3.8728452635618826e-85,19.611372
3,axo15.E2B,2.032311,3.9816045209059015e-85,19.609833
3,axo10.G10,1.846603,3.982290269174108e-85,19.609692
3,axo10.D1,1.6836395,5.103280246485995e-85,19.596941
3,axo13.G9B,1.8607752,5.759914335770003e-85,19.59065
3,axo21.A11A,1.948608,8.012411761061419e-85,19.573708
3,axo2.D12,1.8493018,1.1913783532031895e-84,19.553352
3,axo16.B9,1.9109318,1.2762499893631116e-84,19.549711
3,axo29.H2A,1.6449484,1.5404560515759468e-84,19.53998
3,axo15.B1B,1.6695634,1.8045751157971374e-84,19.53177
3,axo2.E6,2.0267677,2.476288606868351e-84,19.515476
3,axo21.E11B,1.9687432,2.709305530912161e-84,19.510752
3,axo13.C2B,1.520312,3.263065811726306e-84,19.500984
3,axo29.H1B,1.6333499,3.6464733014237365e-84,19.495174
3,axo2.C2,1.8689108,4.588966786750428e-84,19.48328
3,axo29.H1A,1.850495,6.418301275095686e-84,19.465971
3,axo10.C6,1.7756672,7.497916072125354e-84,19.457876
3,axo8.A3B,1.9890462,8.368455357661658e-84,19.452118
3,axo3.E2,1.6016768,9.447200431031762e-84,19.445772
3,axo15.C9B,2.0094078,1.2315576912601625e-83,19.432043
3,axo29.D12A,1.8005308,1.5710990600720521e-83,19.419415
3,axo10.H6,1.9314061,1.9434524616510025e-83,19.408361
3,axo10.A11B,1.9059595,2.1073976140102125e-83,19.404074
3,axo13.B4B,1.8629911,2.6824849186311485e-83,19.391542
3,axo15.D8,1.7482364,5.563687825303838e-83,19.353859
3,axo21.B4A,1.9293562,6.53271850152546e-83,19.345457
3,axo14.E11A,1.9212734,1.3097610066780125e-82,19.309437
3,axo14.D9A,1.921217,1.4947090405814922e-82,19.302488
3,axo10.D10,1.7893224,1.733944636796552e-82,19.294691
3,axo21.E12A,2.0778553,2.786972529683302e-82,19.270021
3,axo15.D2B,1.8449621,3.5862799428428406e-82,19.256842
3,axo8.C3A,2.0132427,3.742165446051987e-82,19.254515
3,axo4.F2,1.9018563,5.1525840152557514e-82,19.237818
3,axo15.E11B,1.9155425,5.626094631017791e-82,19.233135
3,axo10.B4B,1.8682874,8.999018416013598e-82,19.208641
3,axo16.A8,1.9040862,1.1116232187656504e-81,19.197544
3,axo7.C3B,1.8512537,1.6522593583277806e-81,19.17682
3,axo10.C7B,1.9058664,1.8018053644446382e-81,19.172192
3,axo21.F9A,1.9195684,2.205120200221478e-81,19.161558
3,axo16.F6,1.8292165,2.5579962990296425e-81,19.15371
3,axo2.C4,1.847722,2.5661993811694274e-81,19.15342
3,axo3.B7,1.5360706,2.8413404806023857e-81,19.147995
3,axo8.F1B,1.9491394,5.774819411703816e-81,19.110897
3,axo7.C8B,1.7217021,6.125031850063595e-81,19.107704
3,axo15.C7B,2.076778,7.045483886482574e-81,19.100273
3,axo15.G10B,1.851239,7.683366567881965e-81,19.095627
3,axo29.C8A,1.5557089,2.4413687578126936e-80,19.035034
3,axo29.A12B,1.8260562,2.6188600092133292e-80,19.031235
3,axo13.G5B,1.8035952,7.972414572965847e-80,18.972689
3,axo16.D10,1.916034,1.8427443760572795e-79,18.928478
3,axo8.E3B,1.6312143,2.7289548617713587e-79,18.90766
3,axo29.B9A,1.5264636,3.147545665780368e-79,18.900011
3,axo15.D12,1.8447073,3.1691538463733754e-79,18.899529
